42.240000,50.000000,35.000000
42.130000,50.000000,35.000000
42.130000,50.000000,35.000000
42.240000,50.000000,35.000000
42.350000,50.000000,35.000000
42.350000,50.000000,35.000000
42.240000,50.000000,35.000000
42.240000,50.000000,35.000000
42.240000,50.000000,35.000000
42.350000,50.000000,35.000000
42.350000,50.000000,35.000000
42.240000,50.000000,35.000000
42.350000,50.000000,35.000000
